PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,TotalHouseSF,TotalBathroomCount,QualityOutdoorSF,YearAndRemodAvg,NonHouseSF,HighQualFinSF,HouseLotRatio,FrontageLotRatio,QualityOutdoorLotRatio
905101330,1296,90000,90,RL,72.0,10791,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0.0,NoBsmt,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1296,0,0,0.0,0.0,2,0,2,2,TA,6,Typ,0,NoFireplace,CarPort,1967.0,Unf,2.0,516.0,TA,TA,Y,0,0,0,0,0,NoFence,10,2006,WD ,Normal,1296.0,2.0,0,1967.0,-9495.0,1296.0,12.01000834028357,0.6672226855713094,0.0
916475110,1908,202900,60,RL,85.0,14191,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Ex,Y,SBrkr,993,915,0,0.0,0.0,2,1,4,1,Gd,9,Typ,0,NoFireplace,Attchd,2002.0,Fin,2.0,431.0,TA,TA,Y,135,0,0,0,0,NoFence,4,2010,WD ,Normal,2875.0,2.5,135,2002.0,-11316.0,2875.0,20.25931928687196,0.5989711789162145,0.9513071665139877
534128020,2067,206000,60,RL,80.0,12732,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,6,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,GLQ,560.0,LwQ,42.0,150.0,752.0,GasA,TA,Y,SBrkr,1285,782,0,0.0,0.0,2,1,3,1,Gd,7,Typ,2,TA,Attchd,1974.0,RFn,2.0,784.0,TA,TA,Y,297,40,0,0,0,NoFence,6,2009,WD ,Normal,2819.0,2.5,337,1974.0,-9913.0,2819.0,22.141061891297518,0.6283380458686774,2.646874018221803
909475300,1680,222000,20,RL,70.0,21695,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808.0,Unf,0.0,72.0,880.0,GasA,Ex,Y,SBrkr,1680,0,0,1.0,0.0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2.0,540.0,TA,TA,Y,292,44,0,182,0,NoFence,12,2009,WD ,Normal,2560.0,3.0,518,1997.5,-19135.0,2560.0,11.799953906430053,0.32265498962894673,2.387646923254206
527358090,1083,172000,85,RL,80.0,9927,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,5,1976,1976,Gable,CompShg,VinylSd,Wd Shng,Stone,252.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1005.0,Unf,0.0,42.0,1047.0,GasA,TA,Y,SBrkr,1083,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,1,Fa,Attchd,1976.0,RFn,2.0,596.0,TA,TA,Y,444,0,40,0,0,NoFence,7,2006,WD ,Normal,2130.0,2.0,484,1976.0,-7797.0,2130.0,21.456633423995164,0.8058829455021658,4.875591820288103
909250120,1784,138887,70,RL,96.0,13132,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0.0,Unf,0.0,747.0,747.0,GasA,Gd,Y,FuseF,892,892,0,0.0,0.0,1,1,4,1,TA,9,Typ,0,NoFireplace,Detchd,1914.0,Unf,1.0,180.0,Fa,Fa,N,203,40,0,0,0,NoFence,7,2006,WD ,Normal,2531.0,1.5,243,1932.0,-10601.0,2531.0,19.273530307645444,0.7310386841303685,1.8504416692049954
909254150,1250,139000,50,RL,53.0,5362,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,661.0,661.0,GasA,Ex,Y,SBrkr,661,589,0,0.0,0.0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2.0,552.0,TA,TA,Y,242,0,81,0,0,NoFence,11,2007,WD ,Normal,1911.0,2.0,323,1956.5,-3451.0,1911.0,35.639686684073105,0.9884371503170459,6.023871689668034
905202190,1830,278000,20,RL,81.0,20355,Pave,NoAlley,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,6,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123.0,TA,TA,CBlock,Gd,TA,Av,Rec,810.0,ALQ,826.0,229.0,1865.0,GasA,TA,Y,SBrkr,1830,0,0,1.0,0.0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1967.0,Unf,2.0,521.0,TA,TA,Y,0,115,168,0,0,NoFence,6,2006,WD ,Normal,3695.0,2.0,283,1967.0,-16660.0,3695.0,18.152788012773275,0.397936624907885,1.3903217882584131
527353060,2673,249000,60,RL,80.0,12388,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1991,Gable,CompShg,Plywood,Plywood,BrkFace,229.0,TA,TA,CBlock,Gd,TA,No,ALQ,602.0,Unf,0.0,441.0,1043.0,GasA,TA,Y,SBrkr,1539,1134,0,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1980.0,RFn,2.0,441.0,TA,TA,Y,178,84,0,0,0,NoFence,8,2009,WD ,Normal,3716.0,2.5,262,1985.5,-8672.0,3716.0,29.996771068776233,0.6457862447529867,2.1149499515660315
905478220,1480,136500,50,RL,60.0,11100,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,1080.0,Unf,0.0,0.0,1080.0,GasA,TA,N,SBrkr,1080,400,0,1.0,0.0,1,0,4,1,TA,7,Typ,1,Gd,Attchd,1951.0,Unf,1.0,253.0,TA,TA,Y,0,0,68,0,0,NoFence,7,2007,WD ,Normal,2560.0,2.0,68,1972.5,-8540.0,2560.0,23.063063063063062,0.5405405405405406,0.6126126126126126
902456015,1020,64500,50,C (all),63.0,4761,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,Fa,N,FuseP,1020,0,0,0.0,0.0,1,0,2,1,Fa,5,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0,0,105,0,0,NoFence,10,2006,ConLD,Normal,2040.0,1.0,105,1934.0,-2721.0,2040.0,42.848141146817895,1.3232514177693762,2.2054190296156273
916402015,1495,150000,20,RL,75.0,12890,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1495.0,1495.0,GasA,Ex,Y,SBrkr,1495,0,0,0.0,0.0,2,0,3,1,TA,8,Typ,1,TA,Attchd,1989.0,Unf,2.0,438.0,TA,TA,Y,252,0,192,0,0,NoFence,7,2008,WD ,Normal,2990.0,2.0,444,1989.0,-9900.0,2990.0,23.196276183087665,0.5818463925523661,3.444530643910008
905426100,2008,225000,20,RL,78.0,7800,Pave,NoAlley,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,603.0,Unf,0.0,293.0,896.0,GasA,Ex,Y,SBrkr,1112,896,0,1.0,0.0,3,0,3,1,Ex,8,Typ,0,NoFireplace,Attchd,1948.0,Unf,1.0,230.0,TA,TA,Y,103,0,0,0,0,NoFence,8,2006,WD ,Normal,2904.0,4.0,103,1975.0,-4896.0,2904.0,37.230769230769226,1.0,1.3205128205128205
923228220,1092,93900,160,RM,21.0,1495,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,189.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,162.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,Y,0,64,0,0,0,NoFence,5,2007,WD ,Normal,1638.0,1.5,64,1970.0,143.0,1638.0,109.56521739130434,1.4046822742474918,4.280936454849498
527182020,1204,130000,120,RL,30.0,3701,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1191.0,1191.0,GasA,TA,Y,SBrkr,1204,0,0,0.0,0.0,2,0,2,1,TA,5,Typ,0,NoFireplace,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,120,70,0,0,0,NoFence,8,2006,WD ,Normal,2395.0,2.0,190,1987.0,-1306.0,2395.0,64.71223993515267,0.810591731964334,5.133747635774115
528175060,1314,230000,120,RL,34.0,5001,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,410.0,1314.0,GasA,Ex,Y,SBrkr,1314,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,2.0,626.0,TA,TA,Y,172,62,0,0,0,NoFence,7,2009,WD ,Normal,2628.0,3.0,234,2007.5,-2373.0,2628.0,52.5494901019796,0.6798640271945611,4.679064187162568
909451180,1229,124000,160,RM,24.0,1300,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,285.0,Unf,0.0,276.0,561.0,GasA,TA,Y,SBrkr,561,668,0,0.0,0.0,1,1,2,1,TA,5,Typ,1,TA,Attchd,1980.0,Fin,2.0,462.0,TA,TA,Y,150,0,0,0,0,GdPrv,5,2009,WD ,Normal,1790.0,1.5,150,1980.0,490.0,1790.0,137.69230769230768,1.8461538461538463,11.538461538461538
908102040,2200,145900,90,RL,67.0,8777,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084.0,Unf,0.0,188.0,1272.0,GasA,Gd,Y,SBrkr,1272,928,0,2.0,0.0,2,2,4,2,TA,9,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0,70,0,0,0,GdPrv,9,2008,WD ,Normal,3472.0,5.0,70,1951.5,-5305.0,3472.0,39.55793551327333,0.7633587786259541,0.7975390224450268
903230110,1216,115000,50,RM,60.0,5520,Pave,NoAlley,IR1,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1920,1997,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,68.0,Unf,0.0,497.0,565.0,GasA,TA,Y,SBrkr,565,651,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,BuiltIn,1920.0,RFn,1.0,355.0,Fa,TA,Y,0,0,180,0,0,MnPrv,4,2008,WD ,Normal,1781.0,2.0,180,1958.5,-3739.0,1781.0,32.26449275362319,1.0869565217391304,3.260869565217391
906223210,2020,239500,60,RL,80.0,9828,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,584.0,Unf,0.0,544.0,1128.0,GasA,Ex,Y,SBrkr,1142,878,0,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1995.0,RFn,2.0,466.0,TA,TA,Y,0,155,0,0,0,NoFence,6,2009,WD ,Normal,3148.0,2.5,155,1995.0,-6680.0,3148.0,32.03093203093203,0.8140008140008139,1.577126577126577
527377030,1309,181000,20,RL,78.0,10140,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663.0,LwQ,377.0,0.0,1040.0,GasA,Fa,Y,SBrkr,1309,0,0,1.0,0.0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2.0,484.0,TA,TA,Y,265,0,0,0,0,GdPrv,1,2006,WD ,Normal,2349.0,2.5,265,1986.5,-7791.0,2349.0,23.16568047337278,0.7692307692307693,2.6134122287968444
905101260,1464,175000,80,RL,70.0,12886,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,444.0,Unf,0.0,76.0,520.0,GasA,Ex,Y,SBrkr,1464,0,0,0.0,1.0,2,0,3,1,TA,6,Min2,1,TA,Attchd,1997.0,RFn,2.0,480.0,TA,TA,Y,302,0,0,0,100,NoFence,10,2009,WD ,Normal,1984.0,2.5,402,1981.0,-10902.0,1984.0,15.396554400124165,0.5432252056495421,3.1196647524445136
903426180,1962,149500,50,RM,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,888.0,888.0,GasA,Ex,Y,SBrkr,888,1074,0,0.0,0.0,1,1,4,1,TA,9,Typ,1,TA,Detchd,1915.0,Unf,2.0,572.0,TA,TA,Y,160,0,364,0,0,GdPrv,6,2010,WD ,Normal,2850.0,1.5,524,1932.5,-5244.0,2850.0,35.2112676056338,0.7042253521126761,6.473931307141092
916475020,1629,270000,20,RL,85.0,14536,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300.0,Unf,0.0,316.0,1616.0,GasA,Ex,Y,SBrkr,1629,0,0,1.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2002.0,Fin,3.0,808.0,TA,TA,Y,0,252,0,0,0,NoFence,11,2007,WD ,Normal,3245.0,3.0,252,2002.5,-11291.0,3245.0,22.323885525591635,0.5847550908090259,1.7336268574573475
905200490,960,145000,80,RL,72.0,10246,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648.0,Unf,0.0,0.0,648.0,GasA,Ex,Y,SBrkr,960,0,0,1.0,1.0,0,0,0,1,TA,3,Typ,0,NoFireplace,Attchd,1965.0,Unf,1.0,364.0,TA,TA,Y,88,0,0,0,0,NoFence,5,2006,WD ,Normal,1608.0,1.5,88,1983.0,-8638.0,1608.0,15.693929338278354,0.7027132539527621,0.8588717548311536
905401045,1363,241500,20,RL,73.0,39104,Pave,NoAlley,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,226.0,GLQ,1063.0,96.0,1385.0,GasA,Ex,Y,SBrkr,1363,0,0,1.0,0.0,1,0,2,1,TA,5,Mod,2,TA,Attchd,1954.0,Unf,2.0,439.0,TA,TA,Y,81,0,0,0,0,NoFence,4,2008,WD ,Normal,2748.0,2.0,81,1979.5,-36356.0,2748.0,7.027414075286416,0.18668166939443534,0.20713993453355156
902205090,928,112500,20,RM,50.0,6000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,308.0,Unf,0.0,620.0,928.0,GasA,Gd,Y,FuseA,928,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,NoFireplace,Attchd,1957.0,Fin,1.0,288.0,TA,TA,Y,0,0,0,0,0,NoFence,6,2008,WD ,Normal,1856.0,1.0,0,1957.0,-4144.0,1856.0,30.933333333333334,0.8333333333333334,0.0
910205130,1558,152000,50,RM,75.0,13710,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420.0,Unf,0.0,490.0,910.0,GasA,TA,Y,FuseA,910,648,0,0.0,0.0,1,1,4,1,TA,6,Typ,0,NoFireplace,Attchd,1950.0,Unf,1.0,282.0,TA,TA,Y,289,0,0,0,0,MnPrv,6,2007,WD ,Normal,2468.0,1.5,289,1950.0,-11242.0,2468.0,18.00145878920496,0.5470459518599562,2.1079504011670314
528280130,1792,186500,60,RL,93.0,10261,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,318.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,Ex,Y,SBrkr,962,830,0,1.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,2000.0,Fin,2.0,451.0,TA,TA,Y,0,0,0,0,0,NoFence,5,2008,WD ,Normal,2728.0,3.5,0,2000.0,-7533.0,2728.0,26.586102719033235,0.906344410876133,0.0
534127130,1442,185000,20,RL,80.0,11717,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,571.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1442.0,1442.0,GasA,TA,Y,SBrkr,1442,0,0,0.0,0.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1970.0,RFn,2.0,615.0,TA,TA,Y,371,0,0,0,0,NoFence,2,2009,WD ,Normal,2884.0,2.0,371,1970.0,-8833.0,2884.0,24.613808995476656,0.6827686267815993,3.166339506699667
526353030,2110,244000,20,RL,93.0,11160,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065.0,Unf,0.0,1045.0,2110.0,GasA,Ex,Y,SBrkr,2110,0,0,1.0,0.0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,1968.0,Fin,2.0,522.0,TA,TA,Y,0,0,0,0,0,NoFence,4,2010,WD ,Normal,4220.0,3.5,0,1968.0,-6940.0,4220.0,37.81362007168459,0.8333333333333334,0.0
903481100,1344,82375,190,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,3,3,1915,1950,Gable,CompShg,AsphShn,AsphShn,None,0.0,Fa,Fa,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,536.0,536.0,GasA,Ex,N,FuseF,808,536,0,0.0,0.0,2,0,3,2,TA,8,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,N,42,0,204,0,0,NoFence,5,2008,WD ,Normal,1880.0,2.0,246,1932.5,-8440.0,1880.0,18.217054263565892,0.5813953488372093,2.3837209302325584
535402120,1716,171000,60,RL,70.0,9247,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,TA,TA,CBlock,TA,TA,No,Rec,319.0,Unf,0.0,539.0,858.0,GasA,Ex,Y,SBrkr,858,858,0,0.0,0.0,1,1,4,1,TA,8,Typ,1,Gd,Attchd,1962.0,Fin,2.0,490.0,TA,TA,Y,0,84,0,0,120,NoFence,3,2008,WD ,Normal,2574.0,1.5,204,1962.0,-6673.0,2574.0,27.836054936736236,0.757002271006813,2.206120904076998
527302210,1782,220000,20,RL,85.0,14450,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1979,1979,Hip,CompShg,Plywood,Plywood,BrkFace,194.0,Gd,TA,CBlock,Gd,Fa,No,ALQ,864.0,LwQ,449.0,469.0,1782.0,GasA,TA,Y,SBrkr,1782,0,0,0.0,1.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1979.0,Fin,2.0,551.0,TA,TA,Y,467,0,0,0,0,NoFence,3,2008,WD ,Normal,3564.0,2.5,467,1979.0,-10886.0,3564.0,24.664359861591695,0.5882352941176471,3.231833910034602
532378130,912,124000,20,RL,72.0,8020,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,644.0,Unf,0.0,268.0,912.0,GasA,TA,N,SBrkr,912,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,Y,0,0,0,0,0,GdWo,4,2006,WD ,Normal,1824.0,1.0,0,1964.0,-6196.0,1824.0,22.743142144638405,0.8977556109725686,0.0
902301130,1232,114000,70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,168.0,Unf,0.0,448.0,616.0,GasA,Ex,Y,SBrkr,616,616,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,NoFireplace,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa,Y,280,0,143,0,0,NoFence,6,2007,WD ,Normal,1848.0,1.0,423,1930.0,-2723.0,1848.0,40.42879019908116,0.7656967840735069,9.253992561802669
902103100,1378,128900,50,RM,68.0,4080,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Gd,Y,SBrkr,861,517,0,0.0,0.0,1,0,3,1,Gd,6,Typ,0,NoFireplace,Detchd,1920.0,Unf,1.0,162.0,Fa,Fa,P,54,0,40,0,0,NoFence,6,2009,WD ,Normal,2279.0,1.0,94,1966.5,-1801.0,2279.0,55.8578431372549,1.6666666666666667,2.3039215686274512
535454100,1461,133500,50,RL,60.0,10800,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,Y,FuseF,832,629,0,0.0,0.0,2,0,4,1,TA,6,Typ,0,NoFireplace,Detchd,1949.0,Unf,1.0,384.0,TA,TA,Y,0,204,0,0,0,NoFence,8,2009,WD ,Normal,2293.0,2.0,204,1972.5,-8507.0,2293.0,21.23148148148148,0.5555555555555556,1.8888888888888888
909250040,2601,189000,70,RL,51.0,9842,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,612.0,612.0,GasA,Ex,Y,SBrkr,990,1611,0,0.0,0.0,3,1,4,1,TA,8,Typ,0,NoFireplace,BuiltIn,1998.0,RFn,2.0,621.0,TA,TA,Y,183,0,301,0,0,NoFence,5,2008,WD ,Normal,3213.0,3.5,484,1959.5,-6629.0,3213.0,32.64580369843528,0.5181873602926235,4.91769965454176
902325070,2138,106000,75,RM,90.0,8100,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,849.0,849.0,GasA,TA,N,FuseA,1075,1063,0,0.0,0.0,2,0,2,3,TA,11,Typ,0,NoFireplace,Detchd,1910.0,Unf,2.0,360.0,Fa,Po,N,40,156,0,0,0,MnPrv,11,2009,WD ,Normal,2987.0,2.0,196,1931.5,-5113.0,2987.0,36.876543209876544,1.1111111111111112,2.419753086419753
