GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,TotalHouseSF,TotalBathroomCount,QualityOutdoorSF,YearAndRemodAvg,NonHouseSF,HighQualFinSF,HouseLotRatio,FrontageLotRatio,QualityOutdoorLotRatio
1045,127000,20,5,80.0,7936,1,1,3,3,0,4,0,13,2,2,0,2,6,6,1963,1963,3,0,6,6,2,0.0,3,3,1,4,4,2,1,826.0,1,0.0,219.0,1045.0,1,3,1,3,1045,0,0,1.0,0.0,1,0,3,1,3,6,6,1,3,1,1963.0,2,1.0,264.0,4,4,2,0,0,0,0,0,1,4,2009,9,4,2090.0,2.0,0,1963.0,-5846.0,2090.0,26.335685483870968,1.0080645161290323,0.0
1576,219990,120,6,43.0,3940,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,0,12,13,1,24.0,4,3,2,5,4,2,3,1087.0,1,0.0,306.0,1393.0,1,5,1,3,1576,0,0,1.0,0.0,2,0,2,1,4,7,6,1,4,1,2004.0,2,3.0,668.0,4,4,2,143,20,0,0,0,1,5,2008,9,4,2969.0,3.0,163,2004.0,-971.0,2969.0,75.35532994923858,1.0913705583756346,4.137055837563452
1252,235000,20,5,81.0,13500,1,1,3,3,0,4,0,4,2,2,0,2,6,7,1960,1975,0,0,3,9,2,0.0,3,3,1,5,4,5,1,429.0,2,1080.0,93.0,1602.0,1,4,1,3,1252,0,0,1.0,0.0,1,0,1,1,3,4,6,1,5,1,1960.0,2,2.0,564.0,4,4,2,409,0,0,0,0,1,3,2008,9,4,2854.0,2.0,409,1967.5,-10646.0,2854.0,21.14074074074074,0.6,3.0296296296296297
1922,377426,20,5,86.0,14157,1,1,0,1,0,0,0,23,2,2,0,2,9,5,2005,2006,3,0,12,13,3,200.0,4,3,2,6,4,5,3,1249.0,1,0.0,673.0,1922.0,1,5,1,3,1922,0,0,1.0,0.0,2,0,3,1,4,8,6,1,5,1,2005.0,3,3.0,676.0,4,4,2,178,51,0,0,0,1,7,2007,9,4,3844.0,3.0,229,2005.5,-10313.0,3844.0,27.152645334463514,0.607473334746062,1.617574344847072
1145,160200,120,5,43.0,3182,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,0,12,13,1,11.0,4,3,2,5,4,2,3,16.0,1,0.0,1129.0,1145.0,1,5,1,3,1145,0,0,0.0,0.0,2,0,2,1,4,5,6,1,5,1,2005.0,3,2.0,397.0,4,4,2,100,16,0,0,0,1,9,2009,9,4,2290.0,2.0,116,2005.5,-892.0,2290.0,71.96731615336267,1.3513513513513513,3.6455059710873665
1704,306000,20,5,98.0,11478,1,1,3,3,0,4,0,17,2,2,0,2,8,5,2007,2008,1,0,12,13,3,200.0,4,3,2,6,4,2,3,1218.0,1,0.0,486.0,1704.0,1,5,1,3,1704,0,0,1.0,0.0,2,0,3,1,4,7,6,1,5,1,2008.0,2,3.0,772.0,4,4,2,0,50,0,0,0,1,5,2010,9,4,3408.0,3.0,50,2007.5,-8070.0,3408.0,29.691583899634082,0.8538072834988675,0.4356159609688099
1514,190000,60,5,42.0,8433,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,0,12,13,2,0.0,3,3,2,5,4,2,3,683.0,1,0.0,111.0,794.0,1,5,1,3,819,695,0,1.0,0.0,2,1,3,1,3,7,6,1,4,1,2000.0,3,2.0,394.0,4,4,2,0,72,0,0,0,1,6,2009,9,4,2308.0,3.5,72,2000.0,-6125.0,2308.0,27.36867069844658,0.4980434009249377,0.8537886872998933
1755,214000,60,5,45.0,9468,1,1,1,3,0,1,0,5,2,2,0,5,6,5,1999,1999,1,0,12,13,1,148.0,3,3,2,5,4,3,3,639.0,1,0.0,201.0,840.0,1,5,1,3,840,915,0,1.0,0.0,2,1,3,1,3,7,6,1,4,1,1999.0,2,2.0,530.0,4,4,2,176,73,0,0,0,1,8,2006,9,4,2595.0,3.5,249,1999.0,-6873.0,2595.0,27.40811153358682,0.4752851711026616,2.6299112801013944
1211,134000,20,5,55.0,8250,1,1,3,3,0,4,0,20,1,2,0,2,5,5,1968,1968,3,0,6,6,2,0.0,3,3,1,4,4,2,1,250.0,2,492.0,210.0,952.0,1,5,1,3,1211,0,0,0.0,0.0,1,0,3,1,3,5,6,1,4,1,1968.0,1,1.0,322.0,4,4,2,0,63,0,0,0,1,8,2008,9,4,2163.0,1.0,63,1968.0,-6087.0,2163.0,26.21818181818182,0.6666666666666667,0.7636363636363637
1920,170000,80,5,102.0,10192,1,1,0,3,0,4,0,15,2,2,0,7,7,6,1968,1992,1,0,8,8,1,143.0,3,3,1,4,4,2,1,0.0,1,0.0,570.0,570.0,1,4,1,3,1222,698,0,0.0,0.0,3,0,4,1,4,8,6,1,4,1,1968.0,2,2.0,487.0,4,4,2,0,98,0,0,0,5,9,2006,9,4,2490.0,3.0,98,1980.0,-7702.0,2490.0,24.430926216640504,1.000784929356358,0.9615384615384616
2544,190000,90,5,81.0,9671,1,1,3,3,0,0,0,13,0,2,2,5,6,5,1969,1969,1,0,8,8,3,480.0,3,3,1,4,4,2,1,0.0,1,0.0,1248.0,1248.0,1,3,1,3,1248,1296,0,0.0,0.0,2,2,6,2,3,12,6,0,1,1,1969.0,2,3.0,907.0,4,4,2,0,0,0,0,0,1,8,2009,9,4,3792.0,3.0,0,1969.0,-5879.0,3792.0,39.21000930617309,0.8375555785337607,0.0
1265,179900,80,5,85.0,9350,1,1,3,3,0,4,0,13,2,2,0,7,5,8,1965,1999,1,0,3,3,2,0.0,3,4,2,4,4,5,2,633.0,1,0.0,586.0,1219.0,1,4,1,3,1265,0,0,0.0,1.0,2,0,3,1,4,6,6,1,5,1,1965.0,2,2.0,502.0,4,4,2,0,92,0,96,0,4,10,2008,9,4,2484.0,2.5,188,1982.0,-6866.0,2484.0,26.5668449197861,0.9090909090909091,2.0106951871657754
1902,112000,90,6,68.0,8930,1,1,3,3,0,4,0,20,5,2,2,0,6,5,1978,1978,1,0,12,13,2,0.0,3,3,3,1,1,1,0,0.0,0,0.0,0.0,0.0,1,3,1,3,1318,584,0,0.0,0.0,2,0,4,2,3,8,6,0,1,1,1978.0,1,2.0,539.0,4,4,2,0,0,0,0,0,1,4,2010,9,4,1902.0,2.0,0,1978.0,-7028.0,1902.0,21.298992161254198,0.761478163493841,0.0
1344,140000,70,6,60.0,5700,1,1,0,3,0,0,0,18,1,2,0,5,7,6,1929,1990,1,0,13,15,2,0.0,3,3,0,4,4,2,3,336.0,1,0.0,336.0,672.0,1,4,0,0,672,672,0,1.0,0.0,1,1,3,1,4,6,6,1,5,1,1979.0,1,2.0,456.0,4,4,2,0,0,70,0,0,5,9,2007,9,4,2016.0,2.5,70,1959.5,-3684.0,2016.0,35.368421052631575,1.0526315789473684,1.2280701754385965
2084,233000,60,5,76.0,10142,1,1,0,3,0,4,0,21,2,2,0,5,7,5,2004,2004,1,0,12,13,2,0.0,4,3,2,5,4,2,3,656.0,1,0.0,300.0,956.0,1,5,1,3,956,1128,0,1.0,0.0,2,1,4,1,4,8,6,0,1,3,2004.0,2,2.0,618.0,4,4,2,0,45,0,0,0,1,1,2010,9,4,3040.0,3.5,45,2004.0,-7102.0,3040.0,29.974364030763162,0.7493591007690791,0.4436994675606389
1501,176500,160,2,24.0,2280,1,2,3,3,0,4,0,22,2,2,3,5,6,5,1999,1999,1,0,8,8,1,342.0,3,3,2,5,4,2,3,565.0,1,0.0,179.0,744.0,1,4,1,3,757,744,0,1.0,0.0,2,1,3,1,3,6,6,1,4,5,1999.0,1,2.0,440.0,4,4,2,0,0,0,0,0,1,9,2007,9,4,2245.0,3.5,0,1999.0,-35.0,2245.0,98.46491228070175,1.0526315789473684,0.0
1682,200500,60,5,70.0,8750,1,1,3,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,0,12,13,1,116.0,3,3,2,5,4,2,3,505.0,1,0.0,299.0,804.0,1,5,1,3,804,878,0,0.0,0.0,2,1,3,1,4,7,6,0,1,1,1998.0,2,2.0,523.0,4,4,2,0,77,0,0,0,1,6,2010,9,4,2486.0,2.5,77,1998.0,-6264.0,2486.0,28.41142857142857,0.8,0.88
2009,235000,70,5,114.0,19950,1,1,3,3,0,0,0,7,2,2,0,5,6,7,1928,1950,1,0,14,9,2,0.0,3,3,2,4,4,2,1,0.0,1,0.0,672.0,672.0,1,5,1,3,1337,672,0,0.0,0.0,2,0,4,1,3,8,6,2,5,0,1928.0,1,3.0,795.0,4,4,1,0,42,0,0,180,1,12,2006,9,4,2681.0,2.0,222,1939.0,-17269.0,2681.0,13.438596491228068,0.5714285714285714,1.1127819548872182
1214,140000,20,5,70.0,9170,1,1,3,3,0,0,0,7,1,2,0,2,5,7,1965,1965,3,0,8,8,2,0.0,3,3,1,4,4,2,2,698.0,3,96.0,420.0,1214.0,1,5,1,3,1214,0,0,1.0,0.0,1,0,2,1,3,6,6,0,1,5,1965.0,1,2.0,461.0,3,3,2,0,0,184,0,0,5,4,2007,9,4,2428.0,2.0,184,1965.0,-6742.0,2428.0,26.47764449291167,0.7633587786259541,2.0065430752453652
1280,191500,120,5,43.0,5005,1,1,0,1,0,4,0,23,2,2,4,2,8,5,1992,1992,1,0,6,6,2,0.0,4,3,2,5,4,2,2,263.0,1,0.0,1017.0,1280.0,1,5,1,3,1280,0,0,0.0,0.0,2,0,2,1,4,5,6,0,1,1,1992.0,2,2.0,506.0,4,4,2,0,82,0,0,144,1,1,2010,9,4,2560.0,2.0,226,1992.0,-2445.0,2560.0,51.14885114885115,0.8591408591408592,4.515484515484515
1993,190000,60,5,80.0,14803,1,1,0,3,0,1,0,15,2,2,0,5,6,5,1971,1971,1,0,6,6,1,252.0,3,3,1,4,4,2,3,416.0,1,0.0,409.0,825.0,1,4,1,3,1097,896,0,0.0,0.0,2,1,4,1,3,8,6,1,5,1,1971.0,2,2.0,495.0,4,4,2,0,66,0,0,0,3,6,2006,9,4,2818.0,2.5,66,1971.0,-11985.0,2818.0,19.036681753698577,0.5404309937174897,0.44585556981692903
1824,302000,20,5,81.0,115149,1,1,1,2,0,1,2,4,2,2,0,2,7,5,1971,2002,1,0,9,9,3,351.0,3,3,1,5,4,5,3,1219.0,1,0.0,424.0,1643.0,1,3,1,3,1824,0,0,1.0,0.0,2,0,2,1,4,5,6,2,4,1,1971.0,1,2.0,739.0,4,4,2,380,48,0,0,0,1,6,2007,9,4,3467.0,3.0,428,1986.5,-111682.0,3467.0,3.01088155346551,0.07034364171638485,0.3716923290692928
1141,158000,80,5,80.0,9600,1,1,3,3,0,4,0,13,2,2,0,7,5,7,1967,1967,1,0,8,8,1,140.0,3,3,2,4,4,4,2,602.0,3,402.0,137.0,1141.0,1,4,1,3,1141,0,0,1.0,0.0,1,0,3,1,3,6,6,0,1,1,1967.0,1,1.0,568.0,4,4,2,0,78,0,0,0,1,7,2006,9,4,2282.0,2.0,78,1967.0,-7318.0,2282.0,23.770833333333332,0.8333333333333334,0.8125
1710,187000,60,5,76.0,9291,1,1,0,3,0,0,0,21,7,2,0,5,6,5,1993,1993,1,0,6,6,1,120.0,4,3,2,5,4,2,3,426.0,1,0.0,406.0,832.0,1,5,1,3,832,878,0,0.0,0.0,2,1,3,1,4,7,6,0,1,1,1993.0,2,2.0,506.0,4,4,2,144,70,0,0,0,1,6,2008,9,4,2542.0,2.5,214,1993.0,-6749.0,2542.0,27.359810569368204,0.81799591002045,2.3033042729523197
1223,149900,160,2,24.0,2544,1,2,3,3,0,4,0,22,2,2,3,5,7,5,2005,2005,1,0,8,8,2,0.0,4,3,2,5,4,2,1,0.0,1,0.0,600.0,600.0,1,5,1,3,520,623,80,0.0,0.0,2,1,2,1,4,4,6,0,1,5,2005.0,2,2.0,480.0,4,4,2,0,166,0,0,0,1,7,2006,9,4,1743.0,2.5,166,2005.0,-801.0,1663.0,68.51415094339622,0.9433962264150944,6.5251572327044025
1656,119164,50,6,63.0,7628,1,1,3,3,0,4,0,18,2,2,0,0,4,6,1940,1985,1,0,8,8,2,0.0,3,4,0,4,4,2,1,0.0,1,0.0,801.0,801.0,1,4,1,0,1095,561,0,0.0,0.0,2,0,2,1,3,8,4,0,1,5,1958.0,1,2.0,440.0,4,4,2,187,0,0,0,0,1,5,2008,9,4,2457.0,2.0,187,1962.5,-5171.0,2457.0,32.21027792343995,0.825904562139486,2.4514944939695855
1846,143000,50,5,78.0,10496,1,1,3,3,0,4,0,13,0,2,0,0,6,6,1949,1950,1,0,13,14,1,320.0,3,3,1,4,4,3,3,196.0,1,0.0,844.0,1040.0,1,5,1,3,1168,678,0,0.0,0.0,2,0,3,1,3,7,6,1,5,1,1949.0,1,1.0,315.0,4,4,2,0,0,0,0,0,3,1,2007,9,4,2886.0,2.0,0,1949.5,-7610.0,2886.0,27.496189024390244,0.743140243902439,0.0
1143,138000,30,5,55.0,7111,1,1,0,0,0,4,0,3,2,2,0,2,5,7,1928,1983,1,0,14,15,2,0.0,4,4,0,4,4,2,2,406.0,1,273.0,329.0,1008.0,1,3,1,3,1143,0,0,0.0,0.0,1,0,2,1,3,5,6,1,2,5,1992.0,1,1.0,288.0,4,4,2,265,0,0,0,0,5,7,2008,9,4,2151.0,1.0,265,1955.5,-4960.0,2151.0,30.248910139220925,0.773449585149768,3.7266207284488817
1586,170000,160,2,24.0,2645,1,2,3,3,0,4,0,22,2,2,3,5,8,5,1999,1999,1,0,8,8,1,466.0,4,3,2,5,4,2,3,612.0,1,0.0,348.0,960.0,1,5,1,3,962,624,0,1.0,0.0,2,1,3,1,4,7,6,0,1,5,1999.0,1,2.0,480.0,4,4,2,169,0,0,0,0,1,12,2008,9,4,2546.0,3.5,169,1999.0,-99.0,2546.0,96.25708884688092,0.9073724007561436,6.389413988657846
1664,100000,90,5,75.0,9825,1,1,3,3,0,4,0,7,2,2,2,2,5,5,1965,1965,3,0,1,1,2,0.0,3,3,1,1,1,1,0,0.0,0,0.0,0.0,0.0,1,3,0,3,1664,0,0,0.0,0.0,2,0,4,2,3,8,6,0,1,6,0.0,0,0.0,0.0,1,1,2,0,0,0,0,0,1,5,2010,9,4,1664.0,2.0,0,1965.0,-8161.0,1664.0,16.936386768447836,0.7633587786259541,0.0
1060,154000,20,5,72.0,8246,1,1,0,3,0,4,0,20,2,2,0,2,5,8,1968,2001,1,0,9,9,2,0.0,3,4,1,4,4,3,3,188.0,2,668.0,204.0,1060.0,1,5,1,3,1060,0,0,1.0,0.0,1,0,3,1,4,6,6,1,4,1,1968.0,1,1.0,270.0,4,4,2,406,90,0,0,0,4,5,2010,9,4,2120.0,2.0,496,1984.5,-6126.0,2120.0,25.709434877516372,0.8731506184816881,6.015037593984962
1950,239000,60,2,66.0,7399,1,2,0,3,0,4,0,22,2,2,0,5,7,5,1997,1998,3,0,12,13,1,1600.0,4,3,2,5,4,2,1,649.0,1,0.0,326.0,975.0,1,5,1,3,975,975,0,0.0,0.0,2,1,3,1,4,7,6,1,4,5,1997.0,2,2.0,576.0,4,4,2,0,10,0,0,198,1,6,2007,9,4,2925.0,2.5,208,1997.5,-4474.0,2925.0,39.532369239086364,0.892012434112718,2.8111907014461415
1092,90500,160,6,21.0,1936,1,1,3,3,0,4,0,11,2,2,3,5,4,7,1970,1970,1,0,5,5,2,0.0,3,3,1,4,4,2,1,0.0,1,0.0,546.0,546.0,1,4,1,3,546,546,0,0.0,0.0,1,1,3,1,3,5,6,0,1,6,0.0,0,0.0,0.0,1,1,2,0,0,0,0,0,1,6,2006,9,4,1638.0,1.5,0,1970.0,-298.0,1638.0,84.60743801652893,1.084710743801653,0.0
925,135000,20,5,65.0,8125,1,1,3,3,0,4,0,13,2,2,0,2,5,7,1965,2005,3,0,6,6,2,0.0,4,3,1,4,4,2,2,260.0,3,456.0,196.0,912.0,1,5,1,3,925,0,0,1.0,0.0,1,0,3,1,3,5,6,0,1,5,1978.0,1,2.0,576.0,4,4,2,233,0,0,0,0,1,7,2008,9,4,1837.0,2.0,233,1985.0,-6288.0,1837.0,22.60923076923077,0.8,2.8676923076923075
1839,155000,60,5,70.0,7700,1,1,3,3,0,4,0,13,4,2,0,5,6,5,1966,1966,1,0,8,8,1,351.0,3,3,1,4,4,2,1,0.0,1,0.0,756.0,756.0,1,3,1,3,1051,788,0,0.0,0.0,1,1,4,1,3,7,6,1,4,1,1966.0,1,2.0,442.0,4,4,2,0,124,216,0,0,1,6,2010,9,4,2595.0,1.5,340,1966.0,-5105.0,2595.0,33.7012987012987,0.9090909090909091,4.415584415584416
1494,221000,20,5,88.0,12803,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,0,12,13,1,99.0,4,3,2,5,4,3,3,922.0,1,0.0,572.0,1494.0,1,5,1,3,1494,0,0,1.0,0.0,2,0,3,1,4,6,6,1,4,1,2002.0,2,2.0,530.0,4,4,2,192,36,0,0,0,1,9,2008,9,4,2988.0,3.0,228,2002.0,-9815.0,2988.0,23.338280090603764,0.6873389049441537,1.7808326173553075
2288,230000,60,5,80.0,13774,1,1,0,3,0,4,0,15,2,2,0,5,7,7,1977,1992,3,0,6,6,1,283.0,3,4,2,5,4,2,3,432.0,1,0.0,476.0,908.0,1,5,1,3,1316,972,0,0.0,0.0,1,2,4,1,4,8,6,2,4,1,1977.0,2,2.0,520.0,4,4,2,321,72,0,0,156,1,11,2009,9,4,3196.0,2.0,549,1984.5,-10578.0,3196.0,23.203136343836213,0.5808044141135472,3.985770291854218
1196,144000,20,5,60.0,10044,1,1,0,2,0,1,0,7,2,2,0,2,5,6,1968,1968,1,0,8,8,2,0.0,3,3,1,5,4,5,2,1070.0,1,0.0,126.0,1196.0,1,3,1,3,1196,0,0,1.0,0.0,1,0,3,1,3,6,6,0,1,1,1968.0,2,1.0,336.0,4,4,2,257,0,168,0,0,4,6,2010,9,4,2392.0,2.0,425,1968.0,-7652.0,2392.0,23.81521306252489,0.5973715651135006,4.231381919553963
1390,207000,20,5,70.0,8810,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,0,12,13,2,0.0,4,3,2,5,4,2,3,1000.0,1,0.0,390.0,1390.0,1,5,1,3,1390,0,0,1.0,0.0,2,0,3,1,4,7,6,0,1,1,2003.0,2,2.0,545.0,4,4,2,0,68,0,0,0,1,3,2006,9,4,2780.0,3.0,68,2003.0,-6030.0,2780.0,31.55505107832009,0.7945516458569807,0.771850170261067
1464,129000,70,6,90.0,9900,1,1,3,3,0,0,0,18,2,2,0,5,5,8,1910,2002,1,0,12,13,2,0.0,4,3,1,4,4,2,1,0.0,1,0.0,504.0,504.0,1,5,1,3,764,700,0,0.0,0.0,2,0,3,1,3,7,6,0,1,6,0.0,0,0.0,0.0,1,1,0,0,0,176,0,0,1,3,2009,9,4,1968.0,2.0,176,1956.0,-7932.0,1968.0,19.87878787878788,0.9090909090909091,1.7777777777777777
2461,197600,50,5,68.0,9724,1,1,3,3,0,4,0,13,2,2,0,0,5,7,1952,2002,1,0,8,8,1,265.0,4,3,1,4,4,2,2,670.0,1,0.0,470.0,1140.0,1,4,1,3,1929,532,0,0.0,0.0,2,0,3,1,3,7,3,2,5,5,1994.0,1,2.0,400.0,4,4,2,0,0,0,0,0,3,3,2010,9,4,3601.0,2.0,0,1977.0,-6123.0,3601.0,37.032085561497325,0.6993006993006993,0.0
1924,280000,60,5,78.0,12011,1,1,0,3,0,1,0,16,2,2,0,5,8,5,1998,1998,1,0,12,13,1,530.0,4,3,2,5,4,4,3,956.0,1,0.0,130.0,1086.0,1,5,1,3,1086,838,0,1.0,0.0,2,1,3,1,4,7,6,1,4,1,1998.0,2,2.0,592.0,4,4,2,208,75,0,0,374,1,6,2006,9,4,3010.0,3.5,657,1998.0,-9001.0,3010.0,25.06036133544251,0.6494047123470152,5.4699858463075515
1652,203135,80,5,85.0,19645,1,1,0,3,0,2,0,6,2,2,0,7,7,6,1994,2007,1,0,12,13,1,44.0,3,3,2,5,4,2,3,343.0,1,0.0,80.0,423.0,1,5,1,3,896,756,0,1.0,0.0,2,1,3,1,4,6,6,0,1,3,1994.0,2,2.0,473.0,4,4,2,0,0,0,0,0,1,6,2010,9,4,2075.0,3.5,0,2000.5,-17570.0,2075.0,10.56248409264444,0.43268007126495295,0.0
1191,162500,120,6,35.0,3907,1,1,0,1,0,4,1,1,2,2,4,2,8,5,1989,1989,1,0,6,6,2,0.0,4,3,1,5,4,4,3,76.0,1,0.0,1115.0,1191.0,1,4,1,3,1191,0,0,0.0,0.0,2,0,2,1,4,5,6,1,4,1,1989.0,1,2.0,531.0,4,4,2,112,81,0,0,0,1,3,2010,9,4,2382.0,2.0,193,1989.0,-1525.0,2382.0,60.96749424110571,0.8958280010238036,4.939851548502688
1014,98000,20,5,74.0,7785,1,1,0,3,0,4,0,13,2,2,0,2,5,5,1956,1956,1,0,6,6,2,0.0,3,3,3,1,1,1,0,0.0,0,0.0,0.0,0.0,1,3,1,3,1014,0,0,0.0,0.0,1,0,2,1,3,6,6,0,1,1,1956.0,2,1.0,267.0,4,4,2,0,0,40,0,200,3,3,2008,9,4,1014.0,1.0,240,1956.0,-6771.0,1014.0,13.025048169556841,0.9505459216441876,3.0828516377649327
1865,235000,60,5,70.0,10316,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,0,12,13,2,0.0,4,3,2,5,4,2,3,735.0,1,0.0,257.0,992.0,1,5,1,3,992,873,0,1.0,0.0,2,1,3,1,4,7,6,1,4,1,2000.0,2,3.0,839.0,4,4,2,0,184,0,0,0,1,6,2008,9,4,2857.0,3.5,184,2000.0,-7459.0,2857.0,27.69484296238852,0.6785575804575417,1.7836370686312524
1762,157000,70,6,60.0,7200,1,1,3,3,0,0,0,18,2,2,0,5,7,7,1920,1950,3,0,13,14,2,0.0,3,3,0,3,4,2,1,0.0,1,0.0,596.0,596.0,1,5,1,3,998,764,0,1.0,0.0,1,1,4,1,4,8,6,0,1,5,1989.0,1,2.0,576.0,4,4,0,36,0,221,0,0,1,10,2006,9,4,2358.0,2.5,257,1935.0,-4842.0,2358.0,32.75,0.8333333333333334,3.5694444444444446
1456,143000,160,5,24.0,2308,1,1,3,3,0,2,0,14,2,2,4,5,6,6,1975,1975,1,0,9,2,2,0.0,3,3,1,5,4,2,2,286.0,2,294.0,275.0,855.0,1,4,1,3,855,601,0,0.0,0.0,2,1,4,1,3,7,6,0,1,1,1975.0,2,2.0,460.0,4,4,2,0,0,0,0,0,1,5,2008,9,4,2311.0,2.5,0,1975.0,3.0,2311.0,100.12998266897748,1.0398613518197575,0.0
2009,150000,50,6,52.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,7,5,1939,1950,1,0,13,14,2,0.0,3,3,0,4,4,3,3,300.0,2,240.0,449.0,989.0,1,3,1,3,1245,764,0,0.0,0.0,2,0,4,1,3,7,3,1,5,5,1939.0,1,2.0,400.0,4,4,2,0,20,0,0,0,4,1,2008,9,4,2998.0,2.0,20,1944.5,-3242.0,2998.0,48.044871794871796,0.8333333333333334,0.3205128205128205
2322,225000,60,5,41.0,12460,1,1,0,3,0,2,0,8,6,2,0,5,7,5,1999,2000,1,0,12,13,2,0.0,4,3,2,5,4,2,3,870.0,1,0.0,167.0,1037.0,1,5,1,3,1037,1285,0,0.0,0.0,2,1,4,1,3,8,6,1,4,3,1999.0,3,2.0,400.0,4,4,2,144,44,0,0,0,1,5,2008,9,4,3359.0,2.5,188,1999.5,-9101.0,3359.0,26.958266452648477,0.3290529695024077,1.5088282504012842
954,119750,30,5,50.0,6305,1,1,3,0,0,4,0,6,2,2,0,2,5,7,1938,1950,1,0,8,8,2,0.0,3,4,2,3,3,2,1,0.0,1,0.0,920.0,920.0,1,5,1,3,954,0,0,0.0,0.0,1,0,2,1,2,5,6,1,5,2,1938.0,1,1.0,240.0,3,4,2,0,0,0,0,0,4,6,2007,9,4,1874.0,1.0,0,1944.0,-4431.0,1874.0,29.72244250594766,0.7930214115781126,0.0
2037,229000,80,5,85.0,10541,1,1,0,3,0,0,0,21,2,2,0,7,7,5,1996,1996,1,0,12,13,2,0.0,4,3,2,5,4,4,1,0.0,1,0.0,672.0,672.0,1,5,1,3,1302,735,0,0.0,0.0,2,1,3,1,4,8,6,1,4,1,1996.0,3,2.0,472.0,4,4,2,100,33,0,0,0,1,2,2008,9,4,2709.0,2.5,133,1996.0,-7832.0,2709.0,25.699648989659423,0.806375106726117,1.2617398728773361
1261,163000,20,5,76.0,9120,1,1,3,3,0,4,0,13,2,2,0,2,6,6,1958,1958,3,0,8,8,2,0.0,3,3,1,4,4,2,2,662.0,1,0.0,599.0,1261.0,1,5,1,3,1261,0,0,1.0,0.0,1,0,3,1,3,6,6,1,4,1,1958.0,2,2.0,433.0,4,4,2,0,0,0,0,288,1,11,2008,9,4,2522.0,2.0,288,1958.0,-6598.0,2522.0,27.653508771929825,0.8333333333333334,3.1578947368421053
1187,160000,20,5,63.0,9556,1,1,0,3,0,0,0,8,2,2,0,2,7,5,1992,1993,1,0,6,6,1,52.0,3,3,2,5,4,2,1,0.0,1,0.0,1168.0,1168.0,1,4,1,3,1187,0,0,0.0,0.0,2,0,3,1,4,6,6,0,1,1,1992.0,2,2.0,420.0,4,4,2,0,21,0,0,0,1,8,2007,9,4,2355.0,2.0,21,1992.5,-7201.0,2355.0,24.64420259522813,0.6592716617831729,0.21975722059439096
1476,173500,60,5,64.0,8633,1,1,3,3,0,2,0,5,2,2,0,5,6,5,2005,2005,1,0,12,13,2,0.0,4,3,2,5,4,2,3,193.0,1,0.0,545.0,738.0,1,5,1,3,738,738,0,1.0,0.0,2,1,3,1,4,7,6,0,1,1,2005.0,3,2.0,540.0,4,4,2,100,35,0,0,0,1,2,2009,9,4,2214.0,3.5,135,2005.0,-6419.0,2214.0,25.64577782925982,0.741341364531449,1.5637669408085253
1109,139000,80,5,70.0,10500,1,1,3,3,0,2,0,13,2,2,0,7,5,7,1971,2005,2,0,8,1,1,82.0,3,3,1,4,4,4,2,349.0,1,0.0,23.0,372.0,1,3,1,3,576,533,0,0.0,1.0,1,0,3,1,3,5,6,0,1,3,1971.0,1,1.0,288.0,4,4,2,35,0,0,0,0,3,12,2007,9,4,1481.0,1.5,35,1988.0,-9019.0,1481.0,14.104761904761906,0.6666666666666667,0.33333333333333337
1253,157000,20,5,73.0,10920,1,1,0,3,0,0,0,13,2,2,0,2,6,5,1960,1960,3,0,8,8,1,212.0,3,3,1,4,4,2,1,733.0,1,0.0,520.0,1253.0,1,3,1,3,1253,0,0,1.0,0.0,1,1,2,1,3,5,6,1,3,1,1960.0,2,1.0,352.0,4,4,2,0,213,176,0,0,3,5,2008,9,4,2506.0,2.5,389,1960.0,-8414.0,2506.0,22.94871794871795,0.6684981684981685,3.562271062271062
